,name,price,first_name,last_name,above_100
2670,Antonio Lewis,26.06155907,Antonio,Lewis,False
2671,Andrew Nielsen,249.5687264,Andrew,Nielsen,True
2672,Lindsay Carpenter,84.75981129,Lindsay,Carpenter,False
2673,Chris Stewart,75.24103915,Chris,Stewart,False
2674,Robert Moore,263.4141129,Robert,Moore,True
2675,Timothy Ray,141.8626914,Timothy,Ray,True
2676,Scott Day,198.0654936,Scott,Day,True
2677,Nathaniel Armstrong,20.87450709,Nathaniel,Armstrong,False
2678,Amanda Brown,212.9058973,Amanda,Brown,True
2679,Larry Wilson,182.0331257,Larry,Wilson,True
2680,Joshua Thompson,69.44828294,Joshua,Thompson,False
2681,Kim Howell,36.96354785,Kim,Howell,False
2682,Kristin Lindsey,64.39004043,Kristin,Lindsey,False
2683,Erin Flowers,193.6398263,Erin,Flowers,True
2684,Samuel Anderson,262.2680717,Samuel,Anderson,True
2685,Jennifer Burke,274.3026974,Jennifer,Burke,True
2686,Kelly Douglas,34.36564262,Kelly,Douglas,False
2687,Nancy Marshall,267.3828578,Nancy,Marshall,True
2688,Jorge Johnson,116.1714636,Jorge,Johnson,True
2689,Amy French,165.8016929,Amy,French,True
2690,Virginia Chambers,89.89633639,Virginia,Chambers,False
2691,Mary Pollard,158.0790313,Mary,Pollard,True
2692,Edward Norris,26.97375079,Edward,Norris,False
2693,Deborah Bailey,234.6758898,Deborah,Bailey,True
2694,Jennifer Jones,165.0022525,Jennifer,Jones,True
2695,Sonya Griffith,138.6171528,Sonya,Griffith,True
2696,Patrick Gallagher,104.1610535,Patrick,Gallagher,True
2697,Jonathan Miller,98.37584933,Jonathan,Miller,False
2698,Heather Ballard,284.5814233,Heather,Ballard,True
2699,Andre Manning,194.9905545,Andre,Manning,True
2700,Ashley Soto,79.2445099,Ashley,Soto,False
2701,Elizabeth Clark,269.4168408,Elizabeth,Clark,True
2702,Patricia Young,130.6553075,Patricia,Young,True
2703,Marisa Campbell,84.44272785,Marisa,Campbell,False
2704,Timothy Davis,171.1168554,Timothy,Davis,True
2705,Mitchell Ibarra,161.7834286,Mitchell,Ibarra,True
2706,Chelsea Chen,36.22563908,Chelsea,Chen,False
2707,Paul Taylor,69.55631424,Paul,Taylor,False
2708,Henry Roach,1.959007179,Henry,Roach,False
2709,Thomas Mcclain,299.1307739,Thomas,Mcclain,True
2710,Dennis Williams,275.2683661,Dennis,Williams,True
2711,Paul Stein,102.8911782,Paul,Stein,True
2712,Susan Christensen,37.48220654,Susan,Christensen,False
2713,Crystal Brown,16.57201119,Crystal,Brown,False
2714,Crystal Lowe,144.5014692,Crystal,Lowe,True
2715,Brian Baker,74.18584275,Brian,Baker,False
2716,Molly Fischer,10.65318304,Molly,Fischer,False
2717,Karen Morton,126.9280583,Karen,Morton,True
2718,Mark Green,123.1451656,Mark,Green,True
2719,Karen Davis,108.2090437,Karen,Davis,True
2720,Joanna Figueroa,187.2572904,Joanna,Figueroa,True
2721,Paula Barker,102.0455125,Paula,Barker,True
2722,Adam White,23.99088409,Adam,White,False
2723,Melinda Fitzpatrick,295.4867362,Melinda,Fitzpatrick,True
2724,Joseph Perry,81.57617561,Joseph,Perry,False
2725,Victoria Moore,228.8735816,Victoria,Moore,True
2726,Heather Herman,61.0629953,Heather,Herman,False
2727,Timothy Clark,146.9213215,Timothy,Clark,True
2728,Nathaniel Wells,20.65123885,Nathaniel,Wells,False
2729,Cindy Pitts,60.39039483,Cindy,Pitts,False
2730,Travis Johnson,98.5076599,Travis,Johnson,False
2731,Nichole Townsend,245.1680542,Nichole,Townsend,True
2732,Jessica Allen,137.7334625,Jessica,Allen,True
2733,Charles Wright,99.76504328,Charles,Wright,False
2734,Laura Lopez,7.703221405,Laura,Lopez,False
2735,Julie Castillo,211.5372125,Julie,Castillo,True
2736,Robert Young,267.4230523,Robert,Young,True
2737,Randy Bauer,54.47848217,Randy,Bauer,False
2738,Joel Webb,254.011257,Joel,Webb,True
2739,Christopher Bright,229.0627694,Christopher,Bright,True
2740,Maria Reyes,245.7685786,Maria,Reyes,True
2741,Christopher Larson,255.8959554,Christopher,Larson,True
2742,Evan Richardson,199.7802439,Evan,Richardson,True
2743,Brittany Salinas,106.0009251,Brittany,Salinas,True
2744,Theodore Schultz,66.3966506,Theodore,Schultz,False
2745,Allen Hall,248.783453,Allen,Hall,True
2746,Mark Bailey,146.1999589,Mark,Bailey,True
2747,Ashley Barton,184.837686,Ashley,Barton,True
2748,Melissa Reid,164.9964809,Melissa,Reid,True
2749,Kevin Frazier,188.9327571,Kevin,Frazier,True
2750,Jacqueline Russell,182.9477248,Jacqueline,Russell,True
2751,Jeremy Davidson,238.4692929,Jeremy,Davidson,True
2752,Vincent Taylor,19.99434316,Vincent,Taylor,False
2753,Daniel Alexander,257.703959,Daniel,Alexander,True
2754,Katherine Brooks,16.25110869,Katherine,Brooks,False
2755,Donna Malone,263.6211952,Donna,Malone,True
2756,Sarah Carlson,155.112039,Sarah,Carlson,True
2757,Stephen Stafford,86.76268915,Stephen,Stafford,False
2758,Molly Grant,114.8491929,Molly,Grant,True
2759,Vanessa Chase,7.770786949,Vanessa,Chase,False
2760,Katrina Miller,247.2659961,Katrina,Miller,True
2761,Karen Hancock,282.6177794,Karen,Hancock,True
2762,Raymond Brooks,204.8726848,Raymond,Brooks,True
2763,Amanda Reynolds,90.21503715,Amanda,Reynolds,False
2764,Sandra Marquez,138.1701187,Sandra,Marquez,True
2765,Eric Gregory,24.92979482,Eric,Gregory,False
2766,Mary Allen,255.2531379,Mary,Allen,True
2767,Michael Santos,193.4995193,Michael,Santos,True
2768,Ronnie Ali,229.6159426,Ronnie,Ali,True
2769,Jeff Wilson,114.6760877,Jeff,Wilson,True
2770,John Richardson,207.195461,John,Richardson,True
2771,Reginald Barnes,46.8780625,Reginald,Barnes,False
2772,Joseph Beasley,298.3722237,Joseph,Beasley,True
2773,Kyle Brown,106.8841519,Kyle,Brown,True
2774,Ruth Ballard,299.9455478,Ruth,Ballard,True
2775,Michael Bradley,203.917107,Michael,Bradley,True
2776,Derek Sandoval,143.0956665,Derek,Sandoval,True
2777,Kayla Brown,123.1057042,Kayla,Brown,True
2778,Rodney Harrison,118.4162955,Rodney,Harrison,True
2779,Whitney Sims,284.5855067,Whitney,Sims,True
2780,Carly Wagner,212.8393181,Carly,Wagner,True
2781,Brett House,193.7238018,Brett,House,True
2782,Robert Weaver,109.6290182,Robert,Weaver,True
2783,Steve Gonzalez,146.1933084,Steve,Gonzalez,True
2784,David Fisher,290.1779819,David,Fisher,True
2785,Leonard King,24.0939262,Leonard,King,False
2786,Beth Martinez,23.52767675,Beth,Martinez,False
2787,Elizabeth Lewis,173.6053214,Elizabeth,Lewis,True
2788,Nicole Small,159.8582487,Nicole,Small,True
2789,Anthony Cline,250.2882021,Anthony,Cline,True
2790,Spencer Ware,159.5202685,Spencer,Ware,True
2791,Willie Erickson,116.3402762,Willie,Erickson,True
2792,Brent Moore,155.6385418,Brent,Moore,True
2793,Maria Hunt,285.7458256,Maria,Hunt,True
2794,Robert Howard,174.4724454,Robert,Howard,True
2795,Katherine Smith,96.91551318,Katherine,Smith,False
2796,Andrea Meza,143.0006511,Andrea,Meza,True
2797,Nathan Crane,83.56558574,Nathan,Crane,False
2798,Douglas Delgado,85.5223837,Douglas,Delgado,False
2799,Mariah Garrison,192.7734629,Mariah,Garrison,True
2800,Dennis Perez,138.2202857,Dennis,Perez,True
2801,Veronica Berry,248.7978665,Veronica,Berry,True
2802,Kristine Holland,248.5495161,Kristine,Holland,True
2803,Daniel Nguyen,282.2088346,Daniel,Nguyen,True
2804,Kelly Gregory,159.7472068,Kelly,Gregory,True
2805,Shawn Brown,181.3796777,Shawn,Brown,True
2806,Danielle George,274.2446679,Danielle,George,True
2807,Tiffany Brown,276.1991426,Tiffany,Brown,True
2808,Alice Freeman,137.1583738,Alice,Freeman,True
2809,Daniel Brown,112.7636937,Daniel,Brown,True
2810,Jessica Hopkins,122.3518376,Jessica,Hopkins,True
2811,April Bryant,266.6719848,April,Bryant,True
2812,Christopher Miller,158.2431072,Christopher,Miller,True
2813,Duane Smith,195.3278749,Duane,Smith,True
2814,Madeline Sandoval,121.1743498,Madeline,Sandoval,True
2815,Victoria Kirk,3.666987419,Victoria,Kirk,False
2816,Paul Davis,252.5040028,Paul,Davis,True
2817,Robert Dickerson,11.98827381,Robert,Dickerson,False
2818,Kevin Lambert,4.531036969,Kevin,Lambert,False
2819,Sheila Morton,170.343201,Sheila,Morton,True
2820,Leonard Martinez,93.22430955,Leonard,Martinez,False
2821,Melanie Dennis,209.669112,Melanie,Dennis,True
2822,Melissa Cline,107.4820325,Melissa,Cline,True
2823,Timothy Williams,258.0104815,Timothy,Williams,True
2824,Kimberly Anderson,87.97839743,Kimberly,Anderson,False
2825,Sarah Simmons,244.2757279,Sarah,Simmons,True
2826,Michael Bryan,233.2848903,Michael,Bryan,True
2827,Peter Lopez,140.0412394,Peter,Lopez,True
2828,Philip Oliver,21.30464474,Philip,Oliver,False
2829,Sara Hodges,277.3543759,Sara,Hodges,True
2830,Richard Hicks,73.36766831,Richard,Hicks,False
2831,Michael Brown,37.87051913,Michael,Brown,False
2832,Destiny Roy,223.4763302,Destiny,Roy,True
2833,Kimberly Baker,80.46348769,Kimberly,Baker,False
2834,Jamie Higgins,69.03028233,Jamie,Higgins,False
2835,Preston FergusonI,221.4249566,Preston,FergusonI,True
2836,Rachel Montgomery,29.08534279,Rachel,Montgomery,False
2837,Rebecca Walls,215.2717793,Rebecca,Walls,True
2838,Matthew Collins,238.6680373,Matthew,Collins,True
2839,Thomas Forbes,72.71031133,Thomas,Forbes,False
2840,Caitlin Shelton,220.3252086,Caitlin,Shelton,True
2841,Robert Stephens,3.606464206,Robert,Stephens,False
2842,Jennifer Lin,192.9587531,Jennifer,Lin,True
2843,Diana Carney,97.78448666,Diana,Carney,False
2844,Kevin Mayo,51.803837,Kevin,Mayo,False
2845,Nicholas West,16.2045173,Nicholas,West,False
2846,Mitchell Kelley,13.07861103,Mitchell,Kelley,False
2847,Andre Boyd,253.5211663,Andre,Boyd,True
2848,James Knight,22.56984826,James,Knight,False
2849,Andrew Lee,70.51262949,Andrew,Lee,False
2850,David Clay,236.9824129,David,Clay,True
2851,Craig Mitchell,166.2891034,Craig,Mitchell,True
2852,Jennifer Evans,2.977011972,Jennifer,Evans,False
2853,Scott Schroeder,236.1997291,Scott,Schroeder,True
2854,Kathleen Gallagher,291.677987,Kathleen,Gallagher,True
2855,Benjamin Davis,51.11857044,Benjamin,Davis,False
2856,Luis Mathis,299.1938817,Luis,Mathis,True
2857,Rachel Thomas,161.3312866,Rachel,Thomas,True
2858,Erin Henry,11.73608077,Erin,Henry,False
2859,Daniel Chen,254.1665472,Daniel,Chen,True
2860,Katie Parker,13.94906194,Katie,Parker,False
2861,Melissa Robinson,205.8781089,Melissa,Robinson,True
2862,Samuel Dalton,14.08357426,Samuel,Dalton,False
2863,Nicole Jones,51.59257197,Nicole,Jones,False
2864,James Baker,170.9273169,James,Baker,True
2865,Amanda Hopkins,200.6433574,Amanda,Hopkins,True
2866,Eric Rodriguez,103.935463,Eric,Rodriguez,True
2867,Rebecca Gallagher,221.5435451,Rebecca,Gallagher,True
2868,Paul Daniels,232.54837,Paul,Daniels,True
2869,Stephanie Green,2.663967786,Stephanie,Green,False
2870,Beth Stone,35.23893288,Beth,Stone,False
2871,Paul King,188.565175,Paul,King,True
2872,Lauren Kelly,13.00123524,Lauren,Kelly,False
2873,Laura Pierce,16.16340439,Laura,Pierce,False
2874,Heather Bennett,255.1741149,Heather,Bennett,True
2875,Joshua King,107.3590127,Joshua,King,True
2876,Jasmine Flores,289.7696566,Jasmine,Flores,True
2877,Sarah Chandler,55.24485998,Sarah,Chandler,False
2878,Denise Miller,158.8641339,Denise,Miller,True
2879,Randy Moyer,125.9683245,Randy,Moyer,True
2880,Megan Perry,287.0921961,Megan,Perry,True
2881,David Weber,140.9446241,David,Weber,True
2882,Michael Hoffman,145.2717633,Michael,Hoffman,True
2883,Amy Townsend,217.5922091,Amy,Townsend,True
2884,Martin Larson,171.9356768,Martin,Larson,True
2885,Savannah Hampton,245.2155175,Savannah,Hampton,True
2886,Amanda Chavez,4.068803173,Amanda,Chavez,False
2887,Tina Campos,292.1002,Tina,Campos,True
2888,Crystal Blake,227.6330391,Crystal,Blake,True
2889,Beth Morales,229.9794474,Beth,Morales,True
2890,Mark Johnson,177.5476557,Mark,Johnson,True
2891,Emily Kramer,249.9598475,Emily,Kramer,True
2892,Scott Jackson,200.6486534,Scott,Jackson,True
2893,Kayla Stanley,39.11623892,Kayla,Stanley,False
2894,Heather Combs,75.68140908,Heather,Combs,False
2895,Samantha Watson,209.2371767,Samantha,Watson,True
2896,John Taylor,162.383985,John,Taylor,True
2897,Kristen Waller,203.3026259,Kristen,Waller,True
2898,Robert Chang,59.64579395,Robert,Chang,False
2899,Elizabeth Berry,48.18828909,Elizabeth,Berry,False
2900,Leslie Estes,160.479494,Leslie,Estes,True
2901,Joseph Wilson,265.8405526,Joseph,Wilson,True
2902,Austin Ramirez,212.7036289,Austin,Ramirez,True
2903,Amanda Evans,148.0328505,Amanda,Evans,True
2904,Stephanie Martinez,167.4969941,Stephanie,Martinez,True
2905,Trevor Valenzuela,233.3832548,Trevor,Valenzuela,True
2906,Jaime Perez,142.8424681,Jaime,Perez,True
2907,Randy Stone,126.8086391,Randy,Stone,True
2908,Elizabeth Delgado,287.0605845,Elizabeth,Delgado,True
2909,Anthony Scott,103.2864364,Anthony,Scott,True
2910,Cody Johnson,170.0586264,Cody,Johnson,True
2911,Bryan Hall,260.9082222,Bryan,Hall,True
2912,Sergio Day,276.6420591,Sergio,Day,True
2913,Nicole Wiggins,65.95568043,Nicole,Wiggins,False
2914,Kathleen Turner,262.1049741,Kathleen,Turner,True
2915,Joshua Holland,299.5158411,Joshua,Holland,True
2916,Jessica Miller,124.4215151,Jessica,Miller,True
2917,Alex Moore,142.418239,Alex,Moore,True
2918,Julie Boyd,39.18863723,Julie,Boyd,False
2919,Tara Barnes,128.8918058,Tara,Barnes,True
2920,Heather Brown,186.7113016,Heather,Brown,True
2921,Michelle Gutierrez,46.66502067,Michelle,Gutierrez,False
2922,Tiffany Brown,45.12432917,Tiffany,Brown,False
2923,Alicia Todd,205.8706229,Alicia,Todd,True
2924,Annette Morris,17.24911997,Annette,Morris,False
2925,Lindsey Hines,117.8079689,Lindsey,Hines,True
2926,Logan Watkins,52.1715902,Logan,Watkins,False
2927,John Harmon,154.808761,John,Harmon,True
2928,Alexis Williams,223.4977047,Alexis,Williams,True
2929,Andrea Oliver,115.6428501,Andrea,Oliver,True
2930,Darrell Smith,57.00665127,Darrell,Smith,False
2931,Patrick Hendrix,9.994643513,Patrick,Hendrix,False
2932,Matthew Bruce,257.3743579,Matthew,Bruce,True
2933,Steven Ortiz,227.2720735,Steven,Ortiz,True
2934,Jimmy Navarro,164.9602355,Jimmy,Navarro,True
2935,Anthony Friedman,17.753192,Anthony,Friedman,False
2936,Michael Barrett,39.21052339,Michael,Barrett,False
2937,Catherine Taylor,55.50357069,Catherine,Taylor,False
2938,John Ross,226.0656937,John,Ross,True
2939,Michael Austin,67.81751254,Michael,Austin,False
2940,Troy Warren,111.3394845,Troy,Warren,True
2941,Alicia Ruiz,164.6026773,Alicia,Ruiz,True
2942,Dana Santos,295.9934887,Dana,Santos,True
2943,Christian Porter,145.4184193,Christian,Porter,True
2944,Emily Ramos,63.74626361,Emily,Ramos,False
2945,Lisa Marquez,227.0754835,Lisa,Marquez,True
2946,Sergio Hughes,240.3088336,Sergio,Hughes,True
2947,Angela Fischer,44.62116994,Angela,Fischer,False
2948,Lance Weaver,23.27390372,Lance,Weaver,False
2949,Dawn Ward,201.1261376,Dawn,Ward,True
2950,Norman Simpson,219.3829512,Norman,Simpson,True
2951,Suzanne Haas,268.8430172,Suzanne,Haas,True
2952,Lisa Craig,32.20190241,Lisa,Craig,False
2953,Joseph Summers,234.3983114,Joseph,Summers,True
2954,Carl Decker,29.47284095,Carl,Decker,False
2955,Sandra Pollard,206.4794457,Sandra,Pollard,True
2956,Cameron Nielsen,160.9221115,Cameron,Nielsen,True
2957,Frank Jones,95.72477062,Frank,Jones,False
2958,James Jordan,298.5896987,James,Jordan,True
2959,Destiny Rojas,89.6838838,Destiny,Rojas,False
2960,Lisa Clark,273.5127708,Lisa,Clark,True
2961,Lori Valdez,111.5501182,Lori,Valdez,True
2962,Danny Lewis,224.4037909,Danny,Lewis,True
2963,Jennifer Martin,87.64623687,Jennifer,Martin,False
2964,Richard Bauer,164.2209518,Richard,Bauer,True
2965,Alicia Ferrell,169.3028425,Alicia,Ferrell,True
2966,Grant Hall,0.558640768,Grant,Hall,False
2967,Elizabeth Hill,237.8971597,Elizabeth,Hill,True
2968,Jacqueline Brown,267.5073581,Jacqueline,Brown,True
2969,Tiffany Barron,185.2634793,Tiffany,Barron,True
2970,Arthur Chandler,226.5972173,Arthur,Chandler,True
2971,Mark Bowman,180.1064676,Mark,Bowman,True
2972,Shannon Jackson,131.2304203,Shannon,Jackson,True
2973,Kelly Johnson,124.1633799,Kelly,Johnson,True
2974,Brian Contreras,60.52315419,Brian,Contreras,False
2975,John Dixon,183.4615101,John,Dixon,True
2976,Tamara Wilson,5.006903718,Tamara,Wilson,False
2977,Christina Bishop,197.7689034,Christina,Bishop,True
2978,Jennifer Smith,169.7637516,Jennifer,Smith,True
2979,Denise Clark,270.0765365,Denise,Clark,True
2980,Angela Peterson,194.5922004,Angela,Peterson,True
2981,Amy Mills,132.6708938,Amy,Mills,True
2982,Stephanie Spears,128.7858904,Stephanie,Spears,True
2983,Alexandra Lawrence,112.3894586,Alexandra,Lawrence,True
2984,Joe Powell,18.98297458,Joe,Powell,False
2985,Matthew Diaz,124.6120874,Matthew,Diaz,True
2986,Joshua Sanchez,147.1338779,Joshua,Sanchez,True
2987,Joseph Herring,262.3721841,Joseph,Herring,True
2988,Billy Riley,141.1891526,Billy,Riley,True
2989,Cheryl Crosby,128.6964315,Cheryl,Crosby,True
2990,Jeanne Brown,79.06627536,Jeanne,Brown,False
2991,Rebecca Clarke,174.5418573,Rebecca,Clarke,True
2992,Ronald Hudson,240.1683659,Ronald,Hudson,True
2993,Derek Wolf,136.9987139,Derek,Wolf,True
2994,Jennifer Lee,168.4130662,Jennifer,Lee,True
2995,Courtney Copeland,205.9871436,Courtney,Copeland,True
2996,Kevin Boyd,276.0430518,Kevin,Boyd,True
2997,Christopher Harrell,47.54869596,Christopher,Harrell,False
2998,Terri Schultz,95.12922836,Terri,Schultz,False
2999,Jonathan Brooks,113.4023205,Jonathan,Brooks,True
3000,Gregory Yoder,66.72888226,Gregory,Yoder,False
3001,Tammy Welch,243.6807885,Tammy,Welch,True
3002,Jennifer Doyle,125.0829471,Jennifer,Doyle,True
3003,Michelle Moore,139.8526401,Michelle,Moore,True
3004,Matthew Bennett,31.24445141,Matthew,Bennett,False
3005,Valerie Bishop,141.0465529,Valerie,Bishop,True
3006,Olivia Moore,182.7722633,Olivia,Moore,True
3007,Rachel Lynch,11.16873089,Rachel,Lynch,False
3008,Victoria Carroll,100.400948,Victoria,Carroll,True
3009,Richard Duffy,192.8278578,Richard,Duffy,True
3010,Harold Rowe,4.973566675,Harold,Rowe,False
3011,Jasmine Bailey,240.1984741,Jasmine,Bailey,True
3012,Victoria Goodman,157.2129033,Victoria,Goodman,True
3013,Christopher Frost,51.7746098,Christopher,Frost,False
3014,Michael Larsen,119.9341108,Michael,Larsen,True
3015,Robert Coffey,100.3104595,Robert,Coffey,True
3016,Carolyn Harmon,132.2465755,Carolyn,Harmon,True
3017,Jared Garrison,176.7205943,Jared,Garrison,True
3018,Susan Burton,71.54482097,Susan,Burton,False
3019,Bryan Patton,6.517783303,Bryan,Patton,False
3020,Kyle Burns,47.95291873,Kyle,Burns,False
3021,Jeremy Davis,196.8809063,Jeremy,Davis,True
3022,Kevin Bryant,119.266223,Kevin,Bryant,True
3023,James Harrington,153.6600926,James,Harrington,True
3024,Christina Weaver,158.4753706,Christina,Weaver,True
3025,Robert Kennedy,169.2943627,Robert,Kennedy,True
3026,Richard Jarvis,114.6925576,Richard,Jarvis,True
3027,Aaron Ford,266.565379,Aaron,Ford,True
3028,Donna Franklin,212.0073437,Donna,Franklin,True
3029,Angela Martinez,97.13919381,Angela,Martinez,False
3030,Michael Anderson,56.30656726,Michael,Anderson,False
3031,Charles Stevens,146.5272063,Charles,Stevens,True
3032,Christopher Harrell,176.6365117,Christopher,Harrell,True
3033,Melanie Francis,148.6238107,Melanie,Francis,True
3034,Kevin Johnson,57.07758117,Kevin,Johnson,False
3035,Annette Johnston,286.4368475,Annette,Johnston,True
3036,Laura Jones,251.8256961,Laura,Jones,True
3037,Brianna Parks,105.6688269,Brianna,Parks,True
3038,Mario Henderson,289.3215948,Mario,Henderson,True
3039,Rachel Garcia,18.33863307,Rachel,Garcia,False
3040,Taylor Evans,152.0813643,Taylor,Evans,True
3041,Denise Olson,263.8594197,Denise,Olson,True
3042,Jenna Odom,54.33763494,Jenna,Odom,False
3043,Jennifer Parker,114.3051417,Jennifer,Parker,True
3044,Melissa Haynes,249.4110446,Melissa,Haynes,True
3045,Terry Martinez,135.282602,Terry,Martinez,True
3046,Daniel Mitchell,273.1661217,Daniel,Mitchell,True
3047,Steven Williams,89.40717196,Steven,Williams,False
3048,Nicholas White,234.4239386,Nicholas,White,True
3049,Robert Le,143.3576073,Robert,Le,True
3050,William Daniels,2.75363996,William,Daniels,False
3051,Anthony Hoffman,205.8937171,Anthony,Hoffman,True
3052,Jessica Smith,140.7997908,Jessica,Smith,True
3053,Charles Martinez,53.45634467,Charles,Martinez,False
3054,Michael Harrison,264.9058228,Michael,Harrison,True
3055,Cynthia Oconnor,134.0974441,Cynthia,Oconnor,True
3056,Wesley Williams,210.5488131,Wesley,Williams,True
3057,Keith Wheeler,64.57752578,Keith,Wheeler,False
3058,Anna Lopez,299.1499426,Anna,Lopez,True
3059,Megan Montoya,77.73528252,Megan,Montoya,False
3060,Alice Wallace,258.1149996,Alice,Wallace,True
3061,David Barry,293.064933,David,Barry,True
3062,Crystal Anderson,85.67769938,Crystal,Anderson,False
3063,Charles Walters,136.3273754,Charles,Walters,True
3064,Amy Hall,165.7815497,Amy,Hall,True
3065,Daniel Allison,202.9205718,Daniel,Allison,True
3066,Monica Rogers,115.6097562,Monica,Rogers,True
3067,Lisa Brennan,244.6907291,Lisa,Brennan,True
3068,Hector Adams,258.2983392,Hector,Adams,True
3069,Samantha George,177.6586379,Samantha,George,True
3070,Peter Sanders,248.5678166,Peter,Sanders,True
